age_group,age_group_label,age_label,date,experiment,experiment_type,gender,image_id,img_file,label,local_id,magnification,organism_label,path,platform,probe_id,researcher,s3downloadkey,sample_id,sex,site,strain,tax_id,weight,experiment_id
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_11,2015-05-12_20X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005.tif,confocal LMXT0000000003 in human strain African_American,D001,20X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000006,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_20X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005\2015-05-12_20X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_11,2015-05-12_20X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005.tif,confocal LMXT0000000003 in human strain African_American,D001,20X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000034,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_20X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005\2015-05-12_20X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_12,2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_001.tif,confocal LMXT0000000003 in human strain African_American,D001,60X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000034,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_001\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_001.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_12,2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_001.tif,confocal LMXT0000000003 in human strain African_American,D001,60X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000006,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_001\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_001.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_12,2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_001.tif,confocal LMXT0000000003 in human strain African_American,D001,60X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000030,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_001\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_001.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_13,2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_002.tif,confocal LMXT0000000003 in human strain African_American,D001,60X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000006,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_002\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_002.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_13,2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_002.tif,confocal LMXT0000000003 in human strain African_American,D001,60X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000030,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_002\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_002.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_13,2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_002.tif,confocal LMXT0000000003 in human strain African_American,D001,60X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000034,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_002\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_002.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_14,2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_003.tif,confocal LMXT0000000003 in human strain African_American,D001,60X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000034,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_003\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_003.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_14,2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_003.tif,confocal LMXT0000000003 in human strain African_American,D001,60X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000030,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_003\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_003.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_14,2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_003.tif,confocal LMXT0000000003 in human strain African_American,D001,60X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000006,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_003\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_003.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_15,2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_004.tif,confocal LMXT0000000003 in human strain African_American,D001,60X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000006,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_004\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_004.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_15,2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_004.tif,confocal LMXT0000000003 in human strain African_American,D001,60X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000030,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_004\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_004.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_15,2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_004.tif,confocal LMXT0000000003 in human strain African_American,D001,60X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000034,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_004\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_004.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_16,2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005.tif,confocal LMXT0000000003 in human strain African_American,D001,60X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000006,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_16,2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005.tif,confocal LMXT0000000003 in human strain African_American,D001,60X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000030,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_16,2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005.tif,confocal LMXT0000000003 in human strain African_American,D001,60X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000034,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_17,2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005a.tif,confocal LMXT0000000003 in human strain African_American,D001,60X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000034,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005a\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005a.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_17,2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005a.tif,confocal LMXT0000000003 in human strain African_American,D001,60X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000006,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005a\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005a.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_17,2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005a.tif,confocal LMXT0000000003 in human strain African_American,D001,60X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000030,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005a\2015-05-12_60X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_005a.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_2,2015-05-12_100X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_002.tif,confocal LMXT0000000003 in human strain African_American,D001,100X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000034,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_100X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_002\2015-05-12_100X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_002.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_2,2015-05-12_100X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_002.tif,confocal LMXT0000000003 in human strain African_American,D001,100X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000030,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_100X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_002\2015-05-12_100X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_002.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_2,2015-05-12_100X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_002.tif,confocal LMXT0000000003 in human strain African_American,D001,100X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000006,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_100X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_002\2015-05-12_100X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_002.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_3,2015-05-12_100X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_003.tif,confocal LMXT0000000003 in human strain African_American,D001,100X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000006,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_100X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_003\2015-05-12_100X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_003.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_3,2015-05-12_100X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_003.tif,confocal LMXT0000000003 in human strain African_American,D001,100X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000034,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_100X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_003\2015-05-12_100X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_003.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_3,2015-05-12_100X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_003.tif,confocal LMXT0000000003 in human strain African_American,D001,100X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000030,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_100X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_003\2015-05-12_100X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_003.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
http://ontology.lungmap.net/ontologies/human_anatomy#LMHA0000000646,child,four years old,05/12/2015,LMXT0000000003,http://www.w3.org/2002/07/owl#LMXT0000000003,Female,LMEX0000000264_IMG_4,2015-05-12_100X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_004.tif,confocal LMXT0000000003 in human strain African_American,D001,100X,homo sapiens,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000264,confocal,http://www.w3.org/2002/07/owl#LMPA0000000034,Jeffrey A. Whitsett,LMEX0000000264\2015-05-12_100X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_004\2015-05-12_100X_LMH-15-D001-LLL-7B2-24_NKX2.1_CD31_ACTA2_004.tif,http://www.w3.org/2002/07/owl#LMSP0000000032,Female,Cincinnati Children's Hospital Medical Center,African_American,http://www.w3.org/2002/07/owl#taxid_9606,13 kg,LMEX0000000264
