"","experiment_id","experiment_type","platform.x","release_date","age_label","date","experiment","gender","image_id","label","magnification","organism_label","platform.y","s3downloadkey","strain","id","X","color","probe_id","probe_label","target_conditions","target_molecules"
"33","LMEX0000000002","Immunofluorescence-Confocal","confocal","03/12/2015","P28","03/12/2015","LMXT0000000003","female","LMEX0000000002_IMG_11","confocal LMXT0000000003 in mouse strain C57BL6","60X","mus musculus","confocal","LMEX0000000002/2015-003-012_60X_C57BL6_PND28_LMM.15.20A.1.23_HOPX_EMCN_ACTA2_003/2015-003-012_60X_C57BL6_PND28_LMM.15.20A.1.23_HOPX_EMCN_ACTA2_003.tif","C57BL6","IMG",11,"Green","LMPA0000000027","Hopx","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000161;endothelial cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000379;type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000380;immature type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000573;proximal acinar tubule epithelial cell","http://www.w3.org/2002/07/owl#Gene_ID_74318;Hopx"
"34","LMEX0000000002","Immunofluorescence-Confocal","confocal","03/12/2015","P28","03/12/2015","LMXT0000000003","female","LMEX0000000002_IMG_6","confocal LMXT0000000003 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000002/2015-003-012_20X_C57BL6_PND28_LMM.15.20A.1.23_HOPX_EMCN_ACTA2_002/2015-003-012_20X_C57BL6_PND28_LMM.15.20A.1.23_HOPX_EMCN_ACTA2_002.tif","C57BL6","IMG",6,"Red","LMPA0000000031","Endomucin (Emcn)","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000161;endothelial cell","http://www.w3.org/2002/07/owl#Gene_ID_59308;Emcn"
"35","LMEX0000000002","Immunofluorescence-Confocal","confocal","03/12/2015","P28","03/12/2015","LMXT0000000003","female","LMEX0000000002_IMG_6","confocal LMXT0000000003 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000002/2015-003-012_20X_C57BL6_PND28_LMM.15.20A.1.23_HOPX_EMCN_ACTA2_002/2015-003-012_20X_C57BL6_PND28_LMM.15.20A.1.23_HOPX_EMCN_ACTA2_002.tif","C57BL6","IMG",6,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_11475;Acta2"
"36","LMEX0000000002","Immunofluorescence-Confocal","confocal","03/12/2015","P28","03/12/2015","LMXT0000000003","female","LMEX0000000002_IMG_6","confocal LMXT0000000003 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000002/2015-003-012_20X_C57BL6_PND28_LMM.15.20A.1.23_HOPX_EMCN_ACTA2_002/2015-003-012_20X_C57BL6_PND28_LMM.15.20A.1.23_HOPX_EMCN_ACTA2_002.tif","C57BL6","IMG",6,"Green","LMPA0000000027","Hopx","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000161;endothelial cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000379;type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000380;immature type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000573;proximal acinar tubule epithelial cell","http://www.w3.org/2002/07/owl#Gene_ID_74318;Hopx"
"37","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_6","confocal LMXT0000000003 in mouse strain C57Bl6","60X","mus musculus","confocal","LMEX0000000003/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_002/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_002.tif","C57Bl6","IMG",6,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_11475;Acta2"
"38","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_6","confocal LMXT0000000003 in mouse strain C57Bl6","60X","mus musculus","confocal","LMEX0000000003/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_002/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_002.tif","C57Bl6","IMG",6,"Red","LMPA0000000031","Endomucin (Emcn)","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000161;endothelial cell","http://www.w3.org/2002/07/owl#Gene_ID_59308;Emcn"
"39","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_6","confocal LMXT0000000003 in mouse strain C57Bl6","60X","mus musculus","confocal","LMEX0000000003/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_002/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_002.tif","C57Bl6","IMG",6,"Green","LMPA0000000027","Hopx","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000161;endothelial cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000379;type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000380;immature type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000573;proximal acinar tubule epithelial cell","http://www.w3.org/2002/07/owl#Gene_ID_74318;Hopx"
"40","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_2","confocal LMXT0000000003 in mouse strain C57Bl6","20X","mus musculus","confocal","LMEX0000000003/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_002/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_002.tif","C57Bl6","IMG",2,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_11475;Acta2"
"41","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_2","confocal LMXT0000000003 in mouse strain C57Bl6","20X","mus musculus","confocal","LMEX0000000003/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_002/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_002.tif","C57Bl6","IMG",2,"Red","LMPA0000000031","Endomucin (Emcn)","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000161;endothelial cell","http://www.w3.org/2002/07/owl#Gene_ID_59308;Emcn"
"42","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_2","confocal LMXT0000000003 in mouse strain C57Bl6","20X","mus musculus","confocal","LMEX0000000003/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_002/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_002.tif","C57Bl6","IMG",2,"Green","LMPA0000000027","Hopx","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000161;endothelial cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000379;type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000380;immature type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000573;proximal acinar tubule epithelial cell","http://www.w3.org/2002/07/owl#Gene_ID_74318;Hopx"
"43","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_4","confocal LMXT0000000003 in mouse strain C57Bl6","20X","mus musculus","confocal","LMEX0000000003/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_004/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_004.tif","C57Bl6","IMG",4,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_11475;Acta2"
"44","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_4","confocal LMXT0000000003 in mouse strain C57Bl6","20X","mus musculus","confocal","LMEX0000000003/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_004/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_004.tif","C57Bl6","IMG",4,"Red","LMPA0000000031","Endomucin (Emcn)","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000161;endothelial cell","http://www.w3.org/2002/07/owl#Gene_ID_59308;Emcn"
"45","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_4","confocal LMXT0000000003 in mouse strain C57Bl6","20X","mus musculus","confocal","LMEX0000000003/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_004/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_004.tif","C57Bl6","IMG",4,"Green","LMPA0000000027","Hopx","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000161;endothelial cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000379;type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000380;immature type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000573;proximal acinar tubule epithelial cell","http://www.w3.org/2002/07/owl#Gene_ID_74318;Hopx"
"46","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_1","confocal LMXT0000000003 in mouse strain C57Bl6","20X","mus musculus","confocal","LMEX0000000003/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_001/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_001.tif","C57Bl6","IMG",1,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_11475;Acta2"
"47","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_1","confocal LMXT0000000003 in mouse strain C57Bl6","20X","mus musculus","confocal","LMEX0000000003/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_001/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_001.tif","C57Bl6","IMG",1,"Red","LMPA0000000031","Endomucin (Emcn)","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000161;endothelial cell","http://www.w3.org/2002/07/owl#Gene_ID_59308;Emcn"
"48","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_1","confocal LMXT0000000003 in mouse strain C57Bl6","20X","mus musculus","confocal","LMEX0000000003/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_001/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_001.tif","C57Bl6","IMG",1,"Green","LMPA0000000027","Hopx","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000161;endothelial cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000379;type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000380;immature type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000573;proximal acinar tubule epithelial cell","http://www.w3.org/2002/07/owl#Gene_ID_74318;Hopx"
"49","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_8","confocal LMXT0000000003 in mouse strain C57Bl6","60X","mus musculus","confocal","LMEX0000000003/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_004/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_004.tif","C57Bl6","IMG",8,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_11475;Acta2"
"50","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_8","confocal LMXT0000000003 in mouse strain C57Bl6","60X","mus musculus","confocal","LMEX0000000003/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_004/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_004.tif","C57Bl6","IMG",8,"Red","LMPA0000000031","Endomucin (Emcn)","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000161;endothelial cell","http://www.w3.org/2002/07/owl#Gene_ID_59308;Emcn"
"51","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_8","confocal LMXT0000000003 in mouse strain C57Bl6","60X","mus musculus","confocal","LMEX0000000003/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_004/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_004.tif","C57Bl6","IMG",8,"Green","LMPA0000000027","Hopx","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000161;endothelial cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000379;type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000380;immature type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000573;proximal acinar tubule epithelial cell","http://www.w3.org/2002/07/owl#Gene_ID_74318;Hopx"
"52","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_5","confocal LMXT0000000003 in mouse strain C57Bl6","60X","mus musculus","confocal","LMEX0000000003/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_001/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_001.tif","C57Bl6","IMG",5,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_11475;Acta2"
"53","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_5","confocal LMXT0000000003 in mouse strain C57Bl6","60X","mus musculus","confocal","LMEX0000000003/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_001/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_001.tif","C57Bl6","IMG",5,"Red","LMPA0000000031","Endomucin (Emcn)","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000161;endothelial cell","http://www.w3.org/2002/07/owl#Gene_ID_59308;Emcn"
"54","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_5","confocal LMXT0000000003 in mouse strain C57Bl6","60X","mus musculus","confocal","LMEX0000000003/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_001/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_001.tif","C57Bl6","IMG",5,"Green","LMPA0000000027","Hopx","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000161;endothelial cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000379;type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000380;immature type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000573;proximal acinar tubule epithelial cell","http://www.w3.org/2002/07/owl#Gene_ID_74318;Hopx"
"55","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_7","confocal LMXT0000000003 in mouse strain C57Bl6","60X","mus musculus","confocal","LMEX0000000003/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_003/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_003.tif","C57Bl6","IMG",7,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_11475;Acta2"
"56","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_7","confocal LMXT0000000003 in mouse strain C57Bl6","60X","mus musculus","confocal","LMEX0000000003/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_003/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_003.tif","C57Bl6","IMG",7,"Red","LMPA0000000031","Endomucin (Emcn)","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000161;endothelial cell","http://www.w3.org/2002/07/owl#Gene_ID_59308;Emcn"
"57","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_7","confocal LMXT0000000003 in mouse strain C57Bl6","60X","mus musculus","confocal","LMEX0000000003/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_003/2015-004-012_60X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_003.tif","C57Bl6","IMG",7,"Green","LMPA0000000027","Hopx","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000161;endothelial cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000379;type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000380;immature type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000573;proximal acinar tubule epithelial cell","http://www.w3.org/2002/07/owl#Gene_ID_74318;Hopx"
"58","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_3","confocal LMXT0000000003 in mouse strain C57Bl6","20X","mus musculus","confocal","LMEX0000000003/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_003/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_003.tif","C57Bl6","IMG",3,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_11475;Acta2"
"59","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_3","confocal LMXT0000000003 in mouse strain C57Bl6","20X","mus musculus","confocal","LMEX0000000003/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_003/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_003.tif","C57Bl6","IMG",3,"Red","LMPA0000000031","Endomucin (Emcn)","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000161;endothelial cell","http://www.w3.org/2002/07/owl#Gene_ID_59308;Emcn"
"60","LMEX0000000003","Immunofluorescence-Confocal","confocal","04/12/2015","E18.5","04/12/2015","LMXT0000000003","male","LMEX0000000003_IMG_3","confocal LMXT0000000003 in mouse strain C57Bl6","20X","mus musculus","confocal","LMEX0000000003/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_003/2015-004-012_20X_C57Bl6_E18.5_LMM.14.49.5.65_HOPX_EMCN_ACTA2_003.tif","C57Bl6","IMG",3,"Green","LMPA0000000027","Hopx","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000161;endothelial cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000379;type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000380;immature type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000573;proximal acinar tubule epithelial cell","http://www.w3.org/2002/07/owl#Gene_ID_74318;Hopx"
