age_label,date,experiment,gender,image_id,label,magnification,organism_label,platform,s3downloadkey,strain,experiment_id
nine months old,09/10/2015,LMXT0000000003,Male,LMEX0000000249_IMG_11,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000249/2015-09-10_60X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_003a/2015-09-10_60X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_003a.tif,African_American,LMEX0000000249
nine months old,09/10/2015,LMXT0000000003,Male,LMEX0000000249_IMG_12,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000249/2015-09-10_60X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_004/2015-09-10_60X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_004.tif,African_American,LMEX0000000249
nine months old,09/10/2015,LMXT0000000003,Male,LMEX0000000249_IMG_13,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000249/2015-09-10_60X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_004a/2015-09-10_60X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_004a.tif,African_American,LMEX0000000249
nine months old,09/10/2015,LMXT0000000003,Male,LMEX0000000249_IMG_2,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000249/2015-09-10_20X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_001_TileScan/2015-09-10_20X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_001_TileScan.tif,African_American,LMEX0000000249
nine months old,09/10/2015,LMXT0000000003,Male,LMEX0000000249_IMG_3,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000249/2015-09-10_20X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_002/2015-09-10_20X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_002.tif,African_American,LMEX0000000249
nine months old,09/10/2015,LMXT0000000003,Male,LMEX0000000249_IMG_4,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000249/2015-09-10_20X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_003/2015-09-10_20X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_003.tif,African_American,LMEX0000000249
nine months old,09/10/2015,LMXT0000000003,Male,LMEX0000000249_IMG_5,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000249/2015-09-10_20X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_004/2015-09-10_20X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_004.tif,African_American,LMEX0000000249
nine months old,09/10/2015,LMXT0000000003,Male,LMEX0000000249_IMG_6,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000249/2015-09-10_20X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_004_TileScan/2015-09-10_20X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_004_TileScan.tif,African_American,LMEX0000000249
nine months old,09/10/2015,LMXT0000000003,Male,LMEX0000000249_IMG_7,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000249/2015-09-10_60X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_001/2015-09-10_60X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_001.tif,African_American,LMEX0000000249
nine months old,09/10/2015,LMXT0000000003,Male,LMEX0000000249_IMG_8,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000249/2015-09-10_60X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_002/2015-09-10_60X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_002.tif,African_American,LMEX0000000249
nine months old,09/10/2015,LMXT0000000003,Male,LMEX0000000249_IMG_9,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000249/2015-09-10_60X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_002a/2015-09-10_60X_LMH-15-D003-RLL-9B2-10_NKX2.1_ABCA3_ACTA2_002a.tif,African_American,LMEX0000000249
four years old,05/12/2015,LMXT0000000003,Female,LMEX0000000250_IMG_8,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000250/2015-05-12_60X_LMH-15-D001-LLL-7B2-23_HOPX_NKX2.1_ACTA2_003/2015-05-12_60X_LMH-15-D001-LLL-7B2-23_HOPX_NKX2.1_ACTA2_003.tif,African_American,LMEX0000000250
four years old,05/12/2015,LMXT0000000003,Female,LMEX0000000250_IMG_9,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000250/2015-05-12_60X_LMH-15-D001-LLL-7B2-23_HOPX_NKX2.1_ACTA2_003a/2015-05-12_60X_LMH-15-D001-LLL-7B2-23_HOPX_NKX2.1_ACTA2_003a.tif,African_American,LMEX0000000250
four years old,10/05/2015,LMXT0000000003,Female,LMEX0000000251_IMG_1,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000251/2015-10-05_20X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_001/2015-10-05_20X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_001.tif,African_American,LMEX0000000251
four years old,10/05/2015,LMXT0000000003,Female,LMEX0000000251_IMG_10,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000251/2015-10-05_60X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_003a/2015-10-05_60X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_003a.tif,African_American,LMEX0000000251
four years old,10/05/2015,LMXT0000000003,Female,LMEX0000000251_IMG_11,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000251/2015-10-05_60X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_004/2015-10-05_60X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_004.tif,African_American,LMEX0000000251
four years old,10/05/2015,LMXT0000000003,Female,LMEX0000000251_IMG_2,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000251/2015-10-05_20X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_002/2015-10-05_20X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_002.tif,African_American,LMEX0000000251
four years old,10/05/2015,LMXT0000000003,Female,LMEX0000000251_IMG_3,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000251/2015-10-05_20X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_003/2015-10-05_20X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_003.tif,African_American,LMEX0000000251
four years old,10/05/2015,LMXT0000000003,Female,LMEX0000000251_IMG_4,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000251/2015-10-05_20X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_004/2015-10-05_20X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_004.tif,African_American,LMEX0000000251
four years old,10/05/2015,LMXT0000000003,Female,LMEX0000000251_IMG_5,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000251/2015-10-05_60X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_001/2015-10-05_60X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_001.tif,African_American,LMEX0000000251
four years old,10/05/2015,LMXT0000000003,Female,LMEX0000000251_IMG_6,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000251/2015-10-05_60X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_001a/2015-10-05_60X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_001a.tif,African_American,LMEX0000000251
four years old,10/05/2015,LMXT0000000003,Female,LMEX0000000251_IMG_7,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000251/2015-10-05_60X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_002/2015-10-05_60X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_002.tif,African_American,LMEX0000000251
four years old,10/05/2015,LMXT0000000003,Female,LMEX0000000251_IMG_8,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000251/2015-10-05_60X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_002a/2015-10-05_60X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_002a.tif,African_American,LMEX0000000251
four years old,10/05/2015,LMXT0000000003,Female,LMEX0000000251_IMG_9,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000251/2015-10-05_60X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_003/2015-10-05_60X_LMH-15-D001-RLL-6C2-9_KRT14_NKX2.1_MUC5B_003.tif,African_American,LMEX0000000251
four years old,05/12/2015,LMXT0000000003,Female,LMEX0000000252_IMG_1,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000252/2015-05-12_20X_LMH-15-D001-LLL-6B2-14_SFTPC_NKX2.1_ACTA2_001/2015-05-12_20X_LMH-15-D001-LLL-6B2-14_SFTPC_NKX2.1_ACTA2_001.tif,African_American,LMEX0000000252
four years old,05/12/2015,LMXT0000000003,Female,LMEX0000000252_IMG_2,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000252/2015-05-12_20X_LMH-15-D001-LLL-6B2-14_SFTPC_NKX2.1_ACTA2_002/2015-05-12_20X_LMH-15-D001-LLL-6B2-14_SFTPC_NKX2.1_ACTA2_002.tif,African_American,LMEX0000000252
four years old,05/12/2015,LMXT0000000003,Female,LMEX0000000252_IMG_3,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000252/2015-05-12_20X_LMH-15-D001-LLL-6B2-14_SFTPC_NKX2.1_ACTA2_003/2015-05-12_20X_LMH-15-D001-LLL-6B2-14_SFTPC_NKX2.1_ACTA2_003.tif,African_American,LMEX0000000252
four years old,05/12/2015,LMXT0000000003,Female,LMEX0000000252_IMG_4,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000252/2015-05-12_20X_LMH-15-D001-LLL-6B2-14_SFTPC_NKX2.1_ACTA2_004/2015-05-12_20X_LMH-15-D001-LLL-6B2-14_SFTPC_NKX2.1_ACTA2_004.tif,African_American,LMEX0000000252
four years old,05/12/2015,LMXT0000000003,Female,LMEX0000000252_IMG_5,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000252/2015-05-12_60X_LMH-15-D001-LLL-6B2-14_SFTPC_NKX2.1_ACTA2_001/2015-05-12_60X_LMH-15-D001-LLL-6B2-14_SFTPC_NKX2.1_ACTA2_001.tif,African_American,LMEX0000000252
four years old,05/12/2015,LMXT0000000003,Female,LMEX0000000252_IMG_6,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000252/2015-05-12_60X_LMH-15-D001-LLL-6B2-14_SFTPC_NKX2.1_ACTA2_002/2015-05-12_60X_LMH-15-D001-LLL-6B2-14_SFTPC_NKX2.1_ACTA2_002.tif,African_American,LMEX0000000252
four years old,05/12/2015,LMXT0000000003,Female,LMEX0000000252_IMG_7,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000252/2015-05-12_60X_LMH-15-D001-LLL-6B2-14_SFTPC_NKX2.1_ACTA2_003/2015-05-12_60X_LMH-15-D001-LLL-6B2-14_SFTPC_NKX2.1_ACTA2_003.tif,African_American,LMEX0000000252
four years old,05/12/2015,LMXT0000000003,Female,LMEX0000000252_IMG_8,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000252/2015-05-12_60X_LMH-15-D001-LLL-6B2-14_SFTPC_NKX2.1_ACTA2_004/2015-05-12_60X_LMH-15-D001-LLL-6B2-14_SFTPC_NKX2.1_ACTA2_004.tif,African_American,LMEX0000000252
four years old,05/07/2015,LMXT0000000003,Female,LMEX0000000253_IMG_1,confocal LMXT0000000003 in human strain African_American,100X,homo sapiens,confocal,LMEX0000000253/2015-05-07_100X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_001/2015-05-07_100X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_001.tif,African_American,LMEX0000000253
four years old,05/07/2015,LMXT0000000003,Female,LMEX0000000253_IMG_10,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000253/2015-05-07_60X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_001/2015-05-07_60X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_001.tif,African_American,LMEX0000000253
four years old,05/07/2015,LMXT0000000003,Female,LMEX0000000253_IMG_11,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000253/2015-05-07_60X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_002/2015-05-07_60X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_002.tif,African_American,LMEX0000000253
four years old,05/07/2015,LMXT0000000003,Female,LMEX0000000253_IMG_12,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000253/2015-05-07_60X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_003/2015-05-07_60X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_003.tif,African_American,LMEX0000000253
four years old,05/07/2015,LMXT0000000003,Female,LMEX0000000253_IMG_13,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000253/2015-05-07_60X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_004/2015-05-07_60X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_004.tif,African_American,LMEX0000000253
four years old,05/07/2015,LMXT0000000003,Female,LMEX0000000253_IMG_14,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000253/2015-05-07_60X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_004a/2015-05-07_60X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_004a.tif,African_American,LMEX0000000253
four years old,05/07/2015,LMXT0000000003,Female,LMEX0000000253_IMG_15,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000253/2015-05-07_60X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_005/2015-05-07_60X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_005.tif,African_American,LMEX0000000253
four years old,05/07/2015,LMXT0000000003,Female,LMEX0000000253_IMG_16,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000253/2015-05-07_60X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_005a/2015-05-07_60X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_005a.tif,African_American,LMEX0000000253
four years old,05/07/2015,LMXT0000000003,Female,LMEX0000000253_IMG_17,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000253/2015-05-07_60X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_006/2015-05-07_60X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_006.tif,African_American,LMEX0000000253
four years old,05/07/2015,LMXT0000000003,Female,LMEX0000000253_IMG_18,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000253/2015-05-07_60X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_006a/2015-05-07_60X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_006a.tif,African_American,LMEX0000000253
four years old,05/07/2015,LMXT0000000003,Female,LMEX0000000253_IMG_2,confocal LMXT0000000003 in human strain African_American,100X,homo sapiens,confocal,LMEX0000000253/2015-05-07_100X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_004/2015-05-07_100X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_004.tif,African_American,LMEX0000000253
four years old,05/07/2015,LMXT0000000003,Female,LMEX0000000253_IMG_3,confocal LMXT0000000003 in human strain African_American,100X,homo sapiens,confocal,LMEX0000000253/2015-05-07_100X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_005/2015-05-07_100X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_005.tif,African_American,LMEX0000000253
four years old,05/07/2015,LMXT0000000003,Female,LMEX0000000253_IMG_4,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000253/2015-05-07_20X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_001/2015-05-07_20X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_001.tif,African_American,LMEX0000000253
four years old,05/07/2015,LMXT0000000003,Female,LMEX0000000253_IMG_5,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000253/2015-05-07_20X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_002/2015-05-07_20X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_002.tif,African_American,LMEX0000000253
four years old,05/07/2015,LMXT0000000003,Female,LMEX0000000253_IMG_6,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000253/2015-05-07_20X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_003/2015-05-07_20X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_003.tif,African_American,LMEX0000000253
four years old,05/07/2015,LMXT0000000003,Female,LMEX0000000253_IMG_7,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000253/2015-05-07_20X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_004/2015-05-07_20X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_004.tif,African_American,LMEX0000000253
four years old,05/07/2015,LMXT0000000003,Female,LMEX0000000253_IMG_8,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000253/2015-05-07_20X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_005/2015-05-07_20X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_005.tif,African_American,LMEX0000000253
four years old,05/07/2015,LMXT0000000003,Female,LMEX0000000253_IMG_9,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000253/2015-05-07_20X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_006/2015-05-07_20X_LMH-15-D001-LLL-6B2-17_NKX2.1_ABCA3_ACTA2_006.tif,African_American,LMEX0000000253
four years old,05/12/2015,LMXT0000000003,Female,LMEX0000000254_IMG_1,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000254/2015-05-12_20X_LMH-15-D001-LLL-6B2-19_HOPX_NKX2.1_ACTA2_001/2015-05-12_20X_LMH-15-D001-LLL-6B2-19_HOPX_NKX2.1_ACTA2_001.tif,African_American,LMEX0000000254
four years old,05/12/2015,LMXT0000000003,Female,LMEX0000000254_IMG_2,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000254/2015-05-12_20X_LMH-15-D001-LLL-6B2-19_HOPX_NKX2.1_ACTA2_002/2015-05-12_20X_LMH-15-D001-LLL-6B2-19_HOPX_NKX2.1_ACTA2_002.tif,African_American,LMEX0000000254
four years old,05/12/2015,LMXT0000000003,Female,LMEX0000000254_IMG_3,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000254/2015-05-12_20X_LMH-15-D001-LLL-6B2-19_HOPX_NKX2.1_ACTA2_003/2015-05-12_20X_LMH-15-D001-LLL-6B2-19_HOPX_NKX2.1_ACTA2_003.tif,African_American,LMEX0000000254
four years old,05/12/2015,LMXT0000000003,Female,LMEX0000000254_IMG_4,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000254/2015-05-12_20X_LMH-15-D001-LLL-6B2-19_HOPX_NKX2.1_ACTA2_004/2015-05-12_20X_LMH-15-D001-LLL-6B2-19_HOPX_NKX2.1_ACTA2_004.tif,African_American,LMEX0000000254
four years old,05/12/2015,LMXT0000000003,Female,LMEX0000000254_IMG_5,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000254/2015-05-12_60X_LMH-15-D001-LLL-6B2-19_HOPX_NKX2.1_ACTA2_001/2015-05-12_60X_LMH-15-D001-LLL-6B2-19_HOPX_NKX2.1_ACTA2_001.tif,African_American,LMEX0000000254
four years old,05/12/2015,LMXT0000000003,Female,LMEX0000000254_IMG_6,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000254/2015-05-12_60X_LMH-15-D001-LLL-6B2-19_HOPX_NKX2.1_ACTA2_002/2015-05-12_60X_LMH-15-D001-LLL-6B2-19_HOPX_NKX2.1_ACTA2_002.tif,African_American,LMEX0000000254
four years old,05/12/2015,LMXT0000000003,Female,LMEX0000000254_IMG_7,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000254/2015-05-12_60X_LMH-15-D001-LLL-6B2-19_HOPX_NKX2.1_ACTA2_003/2015-05-12_60X_LMH-15-D001-LLL-6B2-19_HOPX_NKX2.1_ACTA2_003.tif,African_American,LMEX0000000254
four years old,05/12/2015,LMXT0000000003,Female,LMEX0000000254_IMG_8,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000254/2015-05-12_60X_LMH-15-D001-LLL-6B2-19_HOPX_NKX2.1_ACTA2_004/2015-05-12_60X_LMH-15-D001-LLL-6B2-19_HOPX_NKX2.1_ACTA2_004.tif,African_American,LMEX0000000254
four years old,09/09/2015,LMXT0000000003,Female,LMEX0000000255_IMG_1,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000255/2015-09-09_20X_LMH-15-D001-RLL-6C2-12_NKX2.1_ABCA3_ACTA2_001/2015-09-09_20X_LMH-15-D001-RLL-6C2-12_NKX2.1_ABCA3_ACTA2_001.tif,African_American,LMEX0000000255
four years old,09/09/2015,LMXT0000000003,Female,LMEX0000000255_IMG_10,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000255/2015-09-09_60X_LMH-15-D001-RLL-6C2-12_NKX2.1_ABCA3_ACTA2_003/2015-09-09_60X_LMH-15-D001-RLL-6C2-12_NKX2.1_ABCA3_ACTA2_003.tif,African_American,LMEX0000000255
four years old,09/09/2015,LMXT0000000003,Female,LMEX0000000255_IMG_11,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000255/2015-09-09_60X_LMH-15-D001-RLL-6C2-12_NKX2.1_ABCA3_ACTA2_004/2015-09-09_60X_LMH-15-D001-RLL-6C2-12_NKX2.1_ABCA3_ACTA2_004.tif,African_American,LMEX0000000255
four years old,09/09/2015,LMXT0000000003,Female,LMEX0000000255_IMG_12,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000255/2015-09-09_60X_LMH-15-D001-RLL-6C2-12_NKX2.1_ABCA3_ACTA2_005/2015-09-09_60X_LMH-15-D001-RLL-6C2-12_NKX2.1_ABCA3_ACTA2_005.tif,African_American,LMEX0000000255
four years old,09/09/2015,LMXT0000000003,Female,LMEX0000000255_IMG_13,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000255/2015-09-09_60X_LMH-15-D001-RLL-6C2-12_NKX2.1_ABCA3_ACTA2_005a/2015-09-09_60X_LMH-15-D001-RLL-6C2-12_NKX2.1_ABCA3_ACTA2_005a.tif,African_American,LMEX0000000255
four years old,09/09/2015,LMXT0000000003,Female,LMEX0000000255_IMG_14,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000255/2015-09-09_60X_LMH-15-D001-RLL-6C2-12_NKX2.1_ABCA3_ACTA2_006/2015-09-09_60X_LMH-15-D001-RLL-6C2-12_NKX2.1_ABCA3_ACTA2_006.tif,African_American,LMEX0000000255
four years old,09/09/2015,LMXT0000000003,Female,LMEX0000000255_IMG_15,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000255/2015-09-09_60X_LMH-15-D001-RLL-6C2-12_NKX2.1_ABCA3_ACTA2_007/2015-09-09_60X_LMH-15-D001-RLL-6C2-12_NKX2.1_ABCA3_ACTA2_007.tif,African_American,LMEX0000000255
four years old,09/09/2015,LMXT0000000003,Female,LMEX0000000255_IMG_2,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000255/2015-09-09_20X_LMH-15-D001-RLL-6C2-12_NKX2.1_ABCA3_ACTA2_002/2015-09-09_20X_LMH-15-D001-RLL-6C2-12_NKX2.1_ABCA3_ACTA2_002.tif,African_American,LMEX0000000255
four years old,09/09/2015,LMXT0000000003,Female,LMEX0000000255_IMG_3,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000255/2015-09-09_20X_LMH-15-D001-RLL-6C2-12_NKX2.1_ABCA3_ACTA2_003/2015-09-09_20X_LMH-15-D001-RLL-6C2-12_NKX2.1_ABCA3_ACTA2_003.tif,African_American,LMEX0000000255
four years old,09/09/2015,LMXT0000000003,Female,LMEX0000000255_IMG_4,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000255/2015-09-09_20X_LMH-15-D001-RLL-6C2-12_NKX2.1_ABCA3_ACTA2_004/2015-09-09_20X_LMH-15-D001-RLL-6C2-12_NKX2.1_ABCA3_ACTA2_004.tif,African_American,LMEX0000000255
